danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.847,0.667,F#,-5.7,major,0.17,0.0869,0,0.443,0.707,77.492,2FCrjpcEh2cMrqPWD5SNxp,226547,4,F# major
0.605,0.226,D,-10.617,minor,0.0347,0.715,1e-4,0.35,0.142,122.713,5Anh8jULgeUgciLHCR25Mk,243213,4,D minor
0.764,0.326,G,-9.883,major,0.0342,0.731,0.0013,0.24,0.237,123.98,3SktMqZmo3M9zbB7oKMIF7,245827,3,G major
0.644,0.896,D,-3.895,major,0.0352,0.0391,0,0.356,0.837,122.998,7MfgAqd0O0WdSeLVMX8y1K,201333,4,D major
0.599,0.942,C,-5.196,major,0.155,0.0118,0,0.327,0.334,105.144,5t1Eqjxu93ub0LiTgxZQOB,197440,4,C major
0.54,0.902,C#,-3.405,major,0.0408,0.00633,5.18e-5,0.112,0.419,132.276,7cX4PJz1old9fyFI8RlfgW,246840,4,C# major
0.431,0.765,C,-4.656,major,0.0489,0.0287,0,0.178,0.565,187.68,0xhiQVCz22skOX51jsrfyE,208133,4,C major
0.768,0.614,C#,-6.024,minor,0.368,0.445,0,0.117,0.606,75.753,1JSAG9urr36eQ9MM8brXWy,291733,4,C# minor
0.451,0.55,C#,-8.137,major,0.262,0.0108,0,0.0737,0.594,80.001,2aIdVb8v9KTpEZnftkz2mD,227960,4,C# major
0.676,0.662,C#,-6.438,major,0.0442,0.107,0,0.122,0.464,127.997,4wtlxQREXd4IJuCuCxo1ur,245027,4,C# major
0.499,0.551,A,-9.626,major,0.027,0.00678,0,0.0843,0.664,83.506,7CG8Oz7GD8cTdU9SausPhj,216907,3,A major
0.745,0.568,C,-8.332,major,0.164,7.56e-4,0,0.159,0.493,144.14,6vs9xToxh23nXF8sucqnfP,263240,4,C major
0.324,0.514,G,-6.228,major,0.0338,0.239,4.97e-6,0.107,0.216,184.975,1CSMeA4Hx1BYNYdeIsK8GL,223200,4,G major
0.56,0.959,G,-2.433,major,0.102,7.38e-4,2.06e-4,0.209,0.67,163.983,5HbCnVLXRyZVxnreOPgJCK,216600,4,G major
0.7,0.395,E,-5.983,minor,0.0823,0.329,0,0.0833,0.17,97.771,1lkQ8cH9Q8zcR1HAT2JFC1,221053,4,E minor
0.772,0.587,F#,-6.944,major,0.187,0.0697,0,0.252,0.755,84.025,1cb7x6ypOTkoY9naUUddYQ,238467,4,F# major
0.701,0.724,C,-5.751,minor,0.145,0.267,0,0.0867,0.425,132.035,358bOvBiZCS9fRzNYosw6c,237053,4,C minor
0.45,0.849,F#,-3.881,major,0.0344,0.0021,1.61e-6,0.195,0.336,143.904,2nXWKf0GXbFby4posGqEht,255652,4,F# major
0.808,0.545,C,-5.728,minor,0.0346,0.529,0,0.0967,0.822,109.96,6CFPFnS9EcLs2I0nWqtWci,266840,4,C minor
0.447,0.592,F#,-3.015,minor,0.0319,0.0575,4.47e-6,0.13,0.283,78.039,5l6hpyTGBK0LAAxgPnqTQL,266773,4,F# minor
0.452,0.675,D,-5.172,minor,0.0305,0.206,1.27e-6,0.172,0.23,139.87,10fddGyyeUquZZ2uPTjD7P,223533,4,D minor
0.48,0.621,E,-4.814,major,0.0372,0.206,0,0.134,0.713,207.676,2xMOrEkDo7JCkCkNRS1l6s,237120,4,E major
0.72,0.714,F,-2.402,major,0.0331,0.376,0,0.136,0.455,122.488,7iDDWqSjOa4PNvHQgUFI73,216133,4,F major
0.617,0.422,A#,-6.794,major,0.0239,0.303,0,0.123,0.264,99.966,7zMcNqs55Mxer82bvZFkpg,203040,4,A# major
0.486,0.434,C,-10.087,minor,0.434,0.509,0,0.458,0.623,76.367,5ZMuqGyjA91B4WLEh0gfwa,353640,3,C minor
0.86,0.938,C#,-4.196,minor,0.0747,0.02,3.08e-5,0.0239,0.968,121.993,7vPJaFQ9L2xoYaZUtkgBWd,185640,4,C# minor
0.622,0.664,B,-5.592,minor,0.0805,8.25e-4,0.186,0.135,0.388,129.991,6iuRL2eQNTNQ2trVdbBYsE,262493,4,B minor
0.825,0.909,F,-4.009,minor,0.267,0.133,0,0.0508,0.625,128.003,2a03afRiyAbNAleOByVju4,208500,4,F minor
0.705,0.804,A,-3.663,major,0.0305,0.0156,0.0105,0.071,0.772,103,1ObS3tBoP3SkKlYWOsCqY1,256947,4,A major
0.513,0.869,C,-3.038,major,0.0807,0.0376,1.71e-6,0.68,0.717,72.523,1EXAqr4fceDPYlL6XeMi2g,213760,4,C major
0.763,0.756,G#,-3.926,major,0.0685,0.00595,2.47e-4,0.173,0.38,92.004,2P5cIXejqLpHDQeCHAbbBG,201520,4,G# major
0.676,0.73,C#,-5.963,major,0.267,0.00193,0,0.0627,0.489,178.117,3sfydNh0QQAdnIAtDVG16H,215853,4,C# major
0.686,0.688,F#,-4.981,minor,0.0254,0.39,1.03e-6,0.0924,0.493,123.125,4T6HLdP6OcAtqC6tGnQelG,212373,4,F# minor
0.764,0.487,C,-6.734,major,0.0281,0.25,0,0.184,0.352,116.027,3MYwiHsnNjSfaacdLUHNcz,261320,4,C major
0.599,0.574,B,-7.363,major,0.0434,0.32,0,0.226,0.677,147.751,748rZYcQXXsifMpQ2LYLTv,210843,4,B major
0.864,0.927,A#,-4.285,minor,0.11,0.00333,6.93e-5,0.821,0.686,109.303,7GmELLCacoDxgw74xfeUE4,169187,4,A# minor
0.689,0.737,A,-4.516,major,0.0268,0.00482,0,0.0777,0.47,140,4pSPMXaCjbaV3VSzZQYC7H,207893,4,A major
0.497,0.484,A,-8.075,major,0.0275,0.188,0,0.0953,0.286,141.857,166chzCzqUrxr2OyAO6pgD,297253,4,A major
0.623,0.79,E,-6.316,major,0.0283,0.0312,3.77e-5,0.106,0.718,94.433,736KP0gdltJQWPKk0wVL7l,273160,4,E major
0.323,0.614,A,-10.067,major,0.0365,0.0294,0,0.0832,0.306,83.331,6j6bTAiW0oEfLlAjmRNcbb,224720,3,A major
0.51,0.376,D,-10.995,major,0.0307,0.865,1.21e-4,0.113,0.321,103.851,0xM88xobymkMgg46MStfnV,232853,4,D major
0.73,0.715,E,-6.297,major,0.103,0.0109,0,0.109,0.412,81.998,2elA6JLRaQ6iB7hxiuTKN4,287480,4,E major
0.795,0.663,C#,-6.048,minor,0.196,0.514,0,0.0378,0.589,76.503,2t9NFNf5VipAMpo7b8SlHA,254493,4,C# minor
0.592,0.555,E,-8.868,major,0.0316,0.506,0.0527,0.14,0.39,139.404,5sQbHxvOSDHbyLf6JrZjxC,253640,4,E major
0.671,0.908,B,-4.855,major,0.0605,0.0252,0.00128,0.12,0.631,124.473,6ZBJFWDYJSTQg54eDsqnkJ,235173,4,B major
0.575,0.591,D,-5.916,minor,0.028,0.0173,0,0.173,0.332,107.967,7zQ5nqAKKfk0gtBgV70gyq,246333,4,D minor
0.351,0.869,F,-4.035,minor,0.0509,1.4e-4,2.06e-4,0.0886,0.355,182.811,4JXfNOePhdgMOI7KZ1L25U,218467,4,F minor
0.623,0.93,F,-5.285,major,0.0324,0.0141,1.64e-6,0.138,0.287,120.119,1vJ00sqL2EvSO6wKGktYB4,205613,4,F major
0.632,0.821,D#,-3.974,major,0.0281,0.00223,3.22e-6,0.0501,0.366,101.589,1fZhHANKVFNZ9W8iSh76gF,199107,4,D# major
0.582,0.765,C,-3.197,major,0.0445,0.0525,0,0.164,0.439,130.025,77ltWp9xNbfhldXx3IEqVx,204467,4,C major
0.445,0.657,B,-8.232,minor,0.37,0.0845,0,0.144,0.383,98.17,1Er1bKbIKelwFYev9kpJ4M,257827,5,B minor
0.812,0.861,G,-2.415,major,0.036,0.00485,2.45e-4,0.0627,0.885,113.997,7FfRF16SWU2h6tfB4lOqtA,211080,4,G major
0.861,0.729,D,-4.936,major,0.155,0.238,4.66e-5,0.119,0.812,123.802,6psdUDK8ojdMj563fniLfm,205480,4,D major
0.525,0.785,D,-5.003,major,0.0328,0.215,0,0.256,0.824,159.926,1JxbpabBPYw1gJd0BdV0I7,230373,4,D major
0.654,0.61,G#,-6.051,major,0.0285,0.0399,0,0.101,0.118,118.032,6ucR4KfvsBFWCMVFDvyKKl,184400,4,G# major
0.569,0.596,G#,-6.486,major,0.171,0.457,8.99e-5,0.205,0.757,93.134,4iuNZTcvT9diFySSzVsnVS,217347,4,G# major
0.455,0.882,A#,-5.054,minor,0.0758,0.00452,0,0.0962,0.545,155.026,0bD5aCBb46dEtEVkv9hd1m,208253,4,A# minor
0.606,0.591,C,-7.228,minor,0.087,0.0756,0,0.328,0.477,95.802,1MBM7CyZbwJpVbbZJnHHRg,252973,4,C minor
0.623,0.71,D,-5.595,minor,0.0996,0.526,5.49e-6,0.161,0.594,115.954,4NoGqQQIbwDbC0HcxvRtsM,297587,4,D minor
0.579,0.821,C#,-4.616,major,0.152,0.0117,0,0.0631,0.551,174.063,49FYlytm3dAAraYgpoJZux,275987,4,C# major
0.739,0.777,E,-5.7,minor,0.239,0.0135,0,0.134,0.756,82.01,3n5rIcC04MiNx4T2GOS06g,231307,4,E minor
0.724,0.919,A,-4.492,major,0.177,0.024,0.0124,0.242,0.286,91.991,3yoRkq0eirdr7CyvXnh3Mr,154760,4,A major
0.706,0.626,G,-4.319,major,0.033,0.21,0,0.0822,0.28,113.085,2oQGYzfRcI6Lo8SbX4oJ1V,268333,4,G major
0.617,0.688,A,-4.959,major,0.0279,0.0407,0,0.0859,0.442,128.968,1IPFnPe6YsyzGePYS3ME2v,208573,4,A major
0.697,0.536,F#,-9.826,major,0.0631,0.00274,0,0.29,0.697,125.229,6hNbnqbFlKjQJsff466Gf7,176390,4,F# major
0.574,0.44,E,-8.744,major,0.0301,0.39,0,0.184,0.573,132.979,1e0Pmif2OxVjXSPpsE40HX,196427,4,E major
0.458,0.719,E,-3.921,minor,0.0323,0.189,0,0.228,0.168,142.032,4kxND2rbPDrdb7Sgoo1Fbh,240493,4,E minor
0.506,0.538,F,-6.289,major,0.0292,0.0178,0,0.151,0.252,141.975,5pyrfreKkXfAm0Z58yYors,246560,4,F major
0.57,0.817,G#,-8.35,major,0.0415,5.02e-4,1.29e-5,0.0844,0.487,113.466,4zhiR8GdYCOShGhs0itUyo,210640,4,G# major
0.581,0.739,B,-3.953,major,0.0264,0.293,0,0.114,0.668,114.093,1FWAB1KZHJnAeET0288xha,247880,4,B major
0.629,0.87,G#,-4.139,major,0.048,0.00777,4.1e-6,0.125,0.694,112.089,01ybS1aH9xzwQf68kYHOtC,190560,4,G# major
0.59,0.755,D#,-6.173,major,0.0286,0.237,5.13e-6,0.124,0.842,153.309,2lfBuEVBgvKLAkcypn68VD,179587,4,D# major
0.45,0.895,B,-4.739,major,0.0386,0.0293,0,0.116,0.463,77.577,5wvYib82q05wiNjLElD8GJ,257253,4,B major
0.514,0.911,C,-2.978,minor,0.071,0.00172,0.00201,0.205,0.493,145.91,4cXjW4R2BOhKLuFJ6ACZQz,217293,4,C minor
0.394,0.648,A,-7.22,major,0.105,0.026,0.0117,0.0635,0.333,94.123,6urjT2UUnX83D8CDOPfux3,254533,4,A major
0.458,0.767,D,-5.184,major,0.044,0.0522,1.35e-6,0.109,0.167,134.706,7dedNneu5YgFaoHZetQQtm,266227,4,D major
0.714,0.457,C#,-7.994,major,0.0416,0.185,1.08e-6,0.156,0.157,95.048,4m5V4bewDxRENFFJ4dW1hV,232640,4,C# major
0.786,0.956,A#,-3.626,major,0.0463,0.0462,1.76e-5,0.164,0.754,105.842,2wTkNBFmPn2llwML4TXTAl,220293,4,A# major
0.374,0.68,C,-7.222,major,0.314,6.5e-4,0,0.284,0.239,184.982,6HgTZ2WHaN6Xt8LwgEmhwv,230120,4,C major
0.836,0.906,C#,-2.902,major,0.279,4.26e-4,0,0.227,0.718,165.091,6D1CstH1YvzNN8cPd9ay9Q,272347,4,C# major
0.497,0.444,C,-7.155,major,0.0264,0.105,2e-4,0.11,0.149,147.916,2hgYX65FK5uSe1BWQfHH7a,277413,4,C major
0.3,0.643,B,-6.164,minor,0.0366,0.0063,1.81e-6,0.147,0.211,108.798,1rls1uw64JiGI2O7MZABWj,263733,4,B minor
0.627,0.836,G#,-3.943,major,0.436,0.109,0,0.0676,0.899,72.164,2x89F0f8h5CCQsSCrv951h,198133,5,G# major
0.767,0.872,A#,-4.25,minor,0.0761,0.153,0,0.518,0.565,112.6,74OqjT3PMVWlZAyqUt4FgG,263280,4,A# minor
0.638,0.849,G,-3.762,major,0.426,0.138,0,0.0491,0.502,179.431,6530klKZZmOHL2ACme2rRJ,190653,4,G major
0.441,0.949,D#,-2.248,major,0.0574,4.44e-5,0,0.237,0.485,130.817,40Fp6pxcS9l08kL1R50mR4,203640,4,D# major
0.709,0.752,G#,-3.357,major,0.0323,0.0127,0,0.0598,0.585,124.982,4vgOzZhcvNMWrpIRCRqFPQ,284213,4,G# major
0.825,0.855,C#,-4.155,major,0.223,0.227,0,0.354,0.548,102.631,1U16aNzvnlfARgjWXjKmQj,192440,4,C# major
0.717,0.583,C#,-5.008,major,0.146,0.506,0,0.0821,0.816,139.76,6OSmeoh8kXhCfz9WqvzDoJ,252933,4,C# major
0.422,0.519,C,-5.531,major,0.0339,0.549,0,0.102,0.358,179.811,1JJOL5EhixrtlbXDWKS0yj,200160,4,C major
0.578,0.948,F,-3.162,major,0.0689,8.91e-4,1.89e-6,0.231,0.844,137.933,7GqM30TSlRYNoTSfAXxRGq,239840,4,F major
0.771,0.693,G,-7.483,major,0.293,0.0317,0,0.342,0.525,97.163,2Z2JnZNB7lbUdKR5GynUlV,203627,4,G major
0.499,0.61,G#,-5.11,minor,0.135,0.473,0,0.0722,0.436,172.969,0ODFPypnJLE6hKgahiuSzn,260773,3,G# minor
0.627,0.841,C#,-5.885,minor,0.0316,0.00788,1.47e-6,0.0552,0.73,105.995,4UTcJuLaHwsPPP1bNnTRDt,242760,4,C# minor
0.781,0.883,C#,-5.605,major,0.0614,0.00483,3.72e-5,0.0982,0.837,100.525,6VG4J6um7lMrO5a0jW88FS,207587,4,C# major
0.925,0.728,C#,-6.82,major,0.254,0.00408,0,0.207,0.667,96.54,3W1mdCYUHWewrVXnRsPntM,379120,4,C# major
0.657,0.653,A,-7.629,minor,0.0414,0.267,1.56e-5,0.117,0.373,100.884,5jdX88klIpgftq5dVjxYkJ,309627,4,A minor
0.781,0.749,G#,-4.405,major,0.043,0.0672,0,0.0277,0.788,115.028,2z0z5ddJS3K7qvhp4PH0Aa,217933,4,G# major
0.423,0.94,C#,-4.012,minor,0.0635,0.00166,0,0.178,0.505,149.934,6GIrIt2M39wEGwjCQjGChX,206520,4,C# minor
0.655,0.885,G,-4.116,major,0.0438,0.00117,4.73e-4,0.0448,0.938,100.088,1fLlRApgzxWweF1JTf8yM5,189293,4,G major
0.467,0.56,F#,-5.37,major,0.0287,0.199,0,0.0942,0.179,147.905,6P5mjh3dfcYJ6JoDd4tdWI,230627,4,F# major
0.696,0.717,G,-7.957,major,0.0938,0.0153,0,0.182,0.497,168.979,7HS6itAEkzdEIFPfqneenx,288285,4,G major
0.32,0.989,F#,-4.133,major,0.314,1.43e-4,0.751,0.0395,0.238,76.818,0abWlmYY3pUiUYskA2UzfC,230160,4,F# major
0.709,0.822,A#,-6.178,major,0.0341,0.194,1.53e-4,0.119,0.456,92.409,64fSdRkaB7ksxI9suUGYmi,291107,4,A# major
0.762,0.661,C#,-6.075,minor,0.0687,0.15,0,0.256,0.769,130.009,1hGy2eLcmC8eKx7qr1tOqx,225373,4,C# minor
0.619,0.87,D,-4.956,major,0.501,0.41,1.37e-6,0.0571,0.94,188.772,1Y4ZdPOOgCUhBcKZOrUFiS,219773,4,D major
0.605,0.614,B,-6.745,major,0.0967,0.291,0,0.209,0.573,86.491,0YkJU6TjjwzsVXUPRIO0DB,253573,4,B major
0.45,0.146,C#,-14.279,minor,0.0542,0.83,0,0.112,0.329,139.557,6MbCN1Sr0yvVWGt4GZJTdy,231573,4,C# minor
0.731,0.816,D#,-6.418,minor,0.0845,0.17,0.738,0.271,0.765,114.762,5RM4iGrNOyeKLTcMv2FPc9,179147,4,D# minor
0.594,0.614,F,-6.091,minor,0.0536,0.0121,0,0.823,0.101,79.968,4ImL3v98u2BLkwnyQDjfRm,271600,4,F minor
0.821,0.554,A,-5.993,major,0.0542,0.0586,2.81e-6,0.172,0.472,125.011,7L1zJMkc9Ho7Ox0uSFC9TL,203573,4,A major
0.595,0.548,G,-6.761,minor,0.115,0.00344,0,0.134,0.563,188.082,3QFmH99wPoNdU2JHwKpajc,223187,4,G minor
0.675,0.394,G#,-8.539,major,0.133,0.0611,0,0.214,0.405,104.987,5kxddRG1RZaZROadk7iC4D,238800,4,G# major
0.487,0.653,B,-5.393,major,0.0522,0.109,5.15e-6,0.112,0.319,159.42,5bQ8psGbXl0heZAiwG9jW6,236027,4,B major
0.597,0.638,F,-5.853,minor,0.0723,0.333,0,0.325,0.5,121.403,0JKjqJLo145b1mqA6MnhIl,228267,5,F minor
0.593,0.97,A#,-4.187,minor,0.0716,0.0703,8.84e-6,0.314,0.809,131.995,1GBknQ67DCfKTPms1dw9EW,200827,4,A# minor
0.741,0.816,C#,-4.823,major,0.0372,0.00104,0.0968,0.281,0.702,132.949,4Tn2llBm1g0UlWctmgPL8Z,212280,4,C# major
0.558,0.896,C,-3.687,major,0.0545,0.0316,0,0.528,0.63,90.064,1P5WxIzlcNsX1Et9L6oPbw,213653,4,C major
0.577,0.668,F#,-4.884,major,0.514,0.105,0,0.0924,0.702,60.709,6MnFB3qurhmGs1xdjrz5Bg,257120,3,F# major
0.645,0.938,B,-3.472,minor,0.0451,0.163,0,0.23,0.884,106.01,4p7isjE8RGKAYdjOdWijK7,208107,4,B minor
0.493,0.37,C#,-6.537,major,0.0299,0.731,0,0.113,0.23,123.134,4TWDBIZt5tJwEqyNYPCY4V,237960,4,C# major
0.463,0.857,E,-3.063,major,0.0632,0.0506,0,0.184,0.856,111.647,7j31rVgGX9Q2blT92VBEA0,161920,4,E major
0.554,0.179,F#,-18.254,major,0.0362,0.937,0.024,0.107,0.374,141.946,3piY5aMfwEEmXMV6I9kpoi,219080,4,F# major
0.444,0.708,E,-5.926,minor,0.126,0.0419,0,0.0775,0.26,105.412,6olIWF9LZgO0Eij4CeORQV,255413,5,E minor
0.515,0.592,F,-5.661,minor,0.0302,0.403,0,0.111,0.336,145.897,7fN2R6wBvpnLh2Kzt5qZVH,250267,4,F minor
0.528,0.742,G,-7.044,major,0.0526,0.0412,1.99e-5,0.236,0.746,177.842,2q49JWdTqa951SdCXZW44g,207720,4,G major
0.539,0.863,F,-4.682,major,0.0399,0.0993,0.00923,0.118,0.963,170.88,74gbmCVfP4pW1eBIwSLEUg,172587,4,F major
0.812,0.721,F#,-5.084,major,0.206,0.194,0,0.248,0.772,94.939,2RqZFOLOnzVmHUX7ZMcaES,238333,4,F# major
0.436,0.464,F,-8.22,major,0.0502,0.225,0,0.29,0.496,98.042,1o0VqR64M85KKmWxz4JEGW,216893,4,F major
0.338,0.919,F#,-3.68,major,0.0595,1.4e-6,0.016,0.0334,0.425,95.386,77B1ojCsreBC8BO49QXjJD,224347,4,F# major
0.633,0.936,C,-3.252,major,0.0493,0.041,0,0.589,0.832,143.984,1pEc2SNzgGvbmvcapQ566n,188467,4,C major
0.57,0.886,F#,-4.145,minor,0.044,0.00112,0.00739,0.594,0.805,158.035,11dxtPJKR4E0wlSr0A0t47,219773,4,F# minor
0.401,0.949,C,-3.008,major,0.146,0.029,1.04e-4,0.564,0.451,151.2,32sdJuk9CoZgSe9bTSyC98,229987,4,C major
0.492,0.737,G,-4.305,major,0.0294,0.00269,0,0.0726,0.442,155.875,4OCwbVkarjtTqkYZUP10lQ,287627,3,G major
0.815,0.806,C,-4.246,minor,0.032,0.0786,2.76e-6,0.276,0.95,121.006,4VeIf4ZyGkipbaJYXjPGUn,236573,4,C minor
0.56,0.372,D,-6.58,major,0.0446,0.272,0,0.196,0.473,119.189,2wZTnl0pPFr3HBcyXfOaVJ,322093,4,D major
0.658,0.78,E,-5.072,major,0.0344,0.00197,2.18e-4,0.108,0.536,98.042,322E3pHVE4THhniKjNLTY9,189173,4,E major
0.657,0.853,C#,-4.757,minor,0.252,0.17,0,0.0956,0.746,173.066,0OXwH691zTwTJZS4zuOHFR,287133,4,C# minor
0.859,0.681,C#,-6.247,major,0.0549,0.34,1.61e-4,0.213,0.852,121.243,5iyE2d4U3Vc5cqY9mPTlpy,444333,4,C# major
0.23,0.717,C,-4.022,major,0.0299,0.00121,1.68e-5,0.221,0.417,86.675,68gSc54o9lUu8aVg3DJqYH,185760,4,C major
0.785,0.582,F,-4.877,minor,0.237,0.191,0,0.2,0.861,71.774,07Tx168RSsUS1HqkDIOZbH,231360,4,F minor
0.601,0.384,G#,-8.032,major,0.0339,0.51,0,0.117,0.146,132.855,2stSnDSXFEZYrc8YsZTCUz,197840,4,G# major
0.64,0.85,G,-2.422,major,0.0464,0.336,4.69e-6,0.0753,0.73,101.003,6Rw1HYwfvcPOSEVjzwvM4U,232133,4,G major
0.517,0.906,C#,-3.677,major,0.0735,0.00272,9.26e-6,0.113,0.731,172.977,6SpLc7EXZIPpy0sVko0aoU,211520,4,C# major
0.446,0.793,C,-6.936,major,0.0308,0.00198,1.15e-6,0.328,0.678,158.103,2FNYp8WnWlqkI4J0Zgea7a,191053,4,C major
0.74,0.722,C,-2.149,major,0.0791,0.515,0,0.074,0.841,140.139,4iNkk2qPPXC1MAZdVUq810,222653,4,C major
0.433,0.778,D,-4.68,minor,0.0371,0.00838,0,0.163,0.217,149.864,3HE50TVRquwXe9yv2HFoNL,209333,4,D minor
0.705,0.655,G,-7.397,major,0.294,0.276,5.17e-5,0.0784,0.511,176.087,0i1MYEhY389gOGq7G4QCot,295733,4,G major
0.471,0.708,D,-5.686,major,0.0352,0.3,0,0.13,0.476,76.998,6qUfQrIWFEWjEXrj37ORon,229493,4,D major
0.684,0.606,F,-7.268,minor,0.0504,0.17,0,0.058,0.723,127.901,6TlRNJaezOdzdECnQeRuMM,275107,4,F minor
0.527,0.696,C#,-6.015,minor,0.361,0.209,0,0.0516,0.499,100.614,78CTv7ypHvXQlEjXYst2n9,244760,4,C# minor
0.681,0.827,G,-4.246,major,0.132,0.0336,0.0747,0.362,0.892,124.018,39IrLwTXsUWV9IZZuh4A64,254053,4,G major
0.557,0.856,G,-5.294,major,0.0687,0.0882,0.0326,0.681,0.846,133.527,0UCQ9RkNu2cjZclKFMwvEL,289413,4,G major
0.625,0.726,A#,-7.731,minor,0.155,0.00728,0,0.318,0.483,103.98,6C7RJEIUDqKkJRZVWdkfkH,311867,4,A# minor
0.641,0.72,B,-4.326,major,0.0552,0.0102,0,0.154,0.578,77.969,27mhCGdAA8gM7b33KIiB3k,222027,4,B major
0.581,0.645,F,-6.274,major,0.0279,0.263,9.26e-4,0.0805,0.369,147.947,1ofhIK61b1t5c7aFgeZomW,216867,4,F major
0.398,0.868,A,-4.543,major,0.0403,0.00592,0,0.0968,0.365,83.864,6xRMwzjtb7bEbDFYP97jQB,266587,4,A major
0.617,0.789,F#,-4.979,major,0.0446,0.0625,0.00472,0.11,0.542,119.983,7jASbeMQoosldSA9XoVfG3,226187,4,F# major
0.474,0.904,B,-3.54,major,0.146,0.00413,0,0.31,0.778,149.262,7BAtaHUQzlOE1LGKIca7RN,164973,4,B major
0.814,0.713,C#,-5.089,major,0.107,0.0162,0,0.123,0.145,174.264,1OeTY85K4i1I7kNnvESfeb,200933,4,C# major
0.66,0.847,C#,-3.25,major,0.191,0.0628,0,0.112,0.925,180.01,44M8gY48QHhvc6vn5be10N,204293,4,C# major
0.557,0.825,F#,-4.657,major,0.0283,0.00525,0.00164,0.177,0.841,120.015,4Ng7hGdPwpINleVecBWiOO,201120,4,F# major
0.683,0.9,A,-4.422,major,0.0333,0.0439,0,0.177,0.962,117.036,539dFCMA8lfEElDPgGpcIB,242800,4,A major
0.656,0.418,B,-7.704,major,0.0254,0.523,2.24e-4,0.118,0.355,81.992,6bTORCskFVRlnHXbVgnKEe,291960,4,B major
0.442,0.774,G#,-5.538,minor,0.198,0.0943,0,0.0329,0.377,139.775,36Hwcla06Q5BCr59CL0sBp,247947,4,G# minor
0.273,0.355,B,-8.107,major,0.031,0.671,0,0.669,0.333,90.997,2NIHbrablndDSa0WyNJYKA,245960,5,B major
0.43,0.955,A,-4.767,major,0.0424,8.07e-4,0,0.044,0.366,172.975,6HNruFQlzQx4ulL4ppRLYI,267360,4,A major
0.598,0.685,G,-3.873,major,0.0679,6.28e-4,0,0.149,0.712,137.035,5hbytEkl5hUB5iRb0cCtZi,153347,4,G major
0.673,0.671,B,-5.156,minor,0.228,0.0483,0,0.336,0.828,155.695,0WANZVN6yCkSn1TZ1kDglP,259040,4,B minor
0.888,0.772,F#,-6.164,major,0.0533,0.109,2.53e-5,0.0463,0.869,118.998,6jWEPpvM9BDr73wFOmdXtb,241520,4,F# major
0.424,0.917,D#,-2.595,major,0.041,0.0172,0,0.109,0.554,156.071,7mXmxXLAnsvXKt4Q37KoMI,204661,4,D# major
0.659,0.951,E,-2.743,minor,0.054,0.0301,0,0.0897,0.964,82.01,1EOUqRAHU05vxop83JSldi,201307,4,E minor
0.761,0.69,B,-5.56,major,0.11,0.0225,0,0.34,0.742,114.987,6miqdoICzUXCL5UHCuucjK,235480,4,B major
0.474,0.973,D#,-6.297,minor,0.04,0.0071,0.271,0.113,0.434,140.028,19ywWxxWxe48o6wrSbGC6B,233143,4,D# minor
0.657,0.612,G#,-5.983,major,0.0288,0.0304,0,0.0945,0.0988,118.024,2wgr6Kh1Rm929WQNEDwDWY,184400,4,G# major
0.426,0.784,D#,-3.225,major,0.0421,0.306,0,0.0695,0.272,147.939,6xfL1KzGxg48ACVlQE9qXr,225213,3,D# major
0.528,0.932,A,-4.545,major,0.346,0.163,2.73e-4,0.346,0.437,124.144,1FKFCvi0i46qEJLZSEBH8p,223720,5,A major
0.78,0.79,C#,-7.224,major,0.124,0.122,0,0.12,0.185,80.014,5JUGffssS2e4dUXEDxzPAX,246427,4,C# major
0.804,0.831,F,-6.064,minor,0.136,0.0446,0,0.306,0.914,151.987,15vZzr1JtorsZPJr8iqTVv,241162,4,F minor
0.844,0.624,C,-7.705,major,0.348,0.0414,0,0.357,0.648,97.909,0Oux2XyL6trzST0xiFmoCK,192200,4,C major
0.488,0.855,G,-3.417,major,0.0399,0.287,0,0.132,0.799,148.971,5NhZkLMccDVhxocmVHDu4G,231467,4,G major
0.637,0.719,G#,-5.443,major,0.0852,0.305,0,0.114,0.741,93.973,7iu0WYLdo4yksKf3seaxzI,218947,4,G# major
0.639,0.548,C#,-5.979,minor,0.0312,0.0272,1.54e-5,0.119,0.152,90.024,0iAZ7TxY0zdoiSPESgpq6z,253653,4,C# minor
0.604,0.605,E,-8.516,major,0.0352,0.115,1.22e-5,0.305,0.647,147.925,6reuJxDtjebwc9FB6rNpp0,285280,4,E major
0.788,0.844,D,-3.131,major,0.0334,0.25,6.78e-4,0.0723,0.382,113.324,7CxhdANGZEPZ3BoTjFMKP3,251240,4,D major
0.64,0.884,F#,-2.609,major,0.0428,0.0226,0,0.187,0.573,124.968,6RmlLT3nJpJhWf3zkO1ums,244e3,4,F# major
0.716,0.529,C,-3.688,major,0.0452,0.0477,0,0.0732,0.394,75.016,3miEyUBEkx77LBUvno42EO,230040,4,C major
0.55,0.556,C,-6.936,major,0.0288,0.2,0,0.103,0.222,138.02,0vFDcBNSHWcc3wbyxkL5ww,217507,4,C major
0.606,0.666,E,-8.816,major,0.0352,0.39,0,0.377,0.456,117.017,17Zb6UfUeFXRCLD38G8Dlw,236027,4,E major
